,train_loss,test_loss,train_acc,test_acc,epoch,lr,weight_decay,params_acc,last_model,current_indices,TaskLearner,ActiveLearn,train_size,pool_size,n,best_model
13,0.6192869544029236,0.7741642693678538,93.75,83.33333333333334,14,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
14,0.6016782820224762,0.7531514167785645,100.0,83.33333333333334,15,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
15,0.5812218487262726,0.7337352136770884,100.0,91.66666666666666,16,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
16,0.6465549319982529,0.7385503947734833,93.75,91.66666666666666,17,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
17,0.5853588432073593,0.728768398364385,100.0,87.5,18,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
18,0.5844043791294098,0.7676664094130198,100.0,79.16666666666666,19,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
19,0.5642181038856506,0.7209282219409943,100.0,87.5,20,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
20,0.5816706120967865,0.7216340700785319,100.0,87.5,21,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
21,0.6435607224702835,0.7391864955425262,93.75,87.5,22,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
22,0.5737050473690033,0.7278294662634531,100.0,91.66666666666666,23,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
23,0.5666997879743576,0.7277809778849283,100.0,87.5,24,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
24,0.637899175286293,0.7202507356802622,93.75,91.66666666666666,25,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
25,0.5642773061990738,0.724168578783671,100.0,87.5,26,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
26,0.5715676695108414,0.7331462999184927,100.0,83.33333333333334,27,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
27,0.6180462092161179,0.7406396667162577,100.0,83.33333333333334,28,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
28,0.5813659280538559,0.7589155733585358,100.0,83.33333333333334,29,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
29,0.5622376203536987,0.7452587982018789,100.0,83.33333333333334,30,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
30,0.5646357089281082,0.718784381945928,100.0,87.5,31,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
31,0.5590984672307968,0.7125743925571442,100.0,83.33333333333334,32,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
32,0.5678285211324692,0.6850912471612295,100.0,87.5,33,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
33,0.5884870886802673,0.6658112406730652,100.0,87.5,34,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
34,0.7175420671701431,0.7131907641887665,81.25,83.33333333333334,35,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
35,0.6693413257598877,0.7562393148740133,87.5,75.0,36,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
36,0.5629047602415085,0.7106049160162607,100.0,83.33333333333334,37,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
37,0.558319941163063,0.68891574939092,100.0,91.66666666666666,38,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
38,0.5566399246454239,0.6766723096370697,100.0,91.66666666666666,39,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
39,0.5582663267850876,0.6700556675593058,100.0,91.66666666666666,40,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
40,0.5586163699626923,0.679594486951828,100.0,91.66666666666666,41,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
41,0.5555407404899597,0.6772324542204539,100.0,91.66666666666666,42,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
42,0.6155102401971817,0.7196724017461141,93.75,83.33333333333334,43,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
43,0.5775740593671799,0.6855688393115997,100.0,87.5,44,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
44,0.5580895841121674,0.6527577737967173,100.0,91.66666666666666,45,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
45,0.5556492209434509,0.6469721098740896,100.0,91.66666666666666,46,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
46,0.5599552243947983,0.6719186902046204,100.0,91.66666666666666,47,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
47,0.5666702836751938,0.6618364751338959,100.0,91.66666666666666,48,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
48,0.562428742647171,0.6585756540298462,100.0,91.66666666666666,49,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
49,0.6450466513633728,0.6755409936110178,93.75,91.66666666666666,50,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
50,0.5925455689430237,0.6805605391661326,100.0,91.66666666666666,51,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
51,0.5541948974132538,0.6848785181840261,100.0,87.5,52,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
52,0.5550874024629593,0.6637352307637533,100.0,87.5,53,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
53,0.5562556236982346,0.6872106591860453,100.0,87.5,54,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
54,0.6429437398910522,0.6813344160715739,87.5,87.5,55,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
55,0.6185158640146255,0.677459309498469,93.75,87.5,56,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
56,0.5726692080497742,0.67460036277771,100.0,91.66666666666666,57,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
57,0.6879795640707016,0.6597338020801544,87.5,91.66666666666666,58,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
58,0.5563561767339706,0.6565227508544922,100.0,91.66666666666666,59,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
59,0.6400223970413208,0.674881269534429,93.75,87.5,60,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
60,0.7565614730119705,0.6438598235448202,81.25,95.83333333333334,61,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
61,0.5520021021366119,0.631615032752355,100.0,95.83333333333334,62,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
62,0.5634800046682358,0.6222716569900513,100.0,100.0,63,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,True
63,0.554936870932579,0.623419314622879,100.0,95.83333333333334,64,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
64,0.5604093819856644,0.6316607693831126,100.0,95.83333333333334,65,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
65,0.5573503375053406,0.6235827108224233,100.0,95.83333333333334,66,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
66,0.6521279215812683,0.6170735955238342,87.5,100.0,67,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
67,0.6453097313642502,0.6217329800128937,87.5,100.0,68,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
68,0.5738496035337448,0.6396380066871643,100.0,91.66666666666666,69,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
69,0.5562065094709396,0.6675192415714264,100.0,87.5,70,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
70,0.568727120757103,0.667996903260549,100.0,87.5,71,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
71,0.5557335317134857,0.6614101529121399,100.0,87.5,72,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
72,0.6311616599559784,0.6450921694437662,93.75,91.66666666666666,73,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
73,0.5584095269441605,0.6500793099403381,100.0,87.5,74,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
74,0.5568941831588745,0.6415780782699585,100.0,91.66666666666666,75,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
75,0.6004769206047058,0.6438457866509756,93.75,87.5,76,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
76,0.5737432688474655,0.6407586534818014,100.0,87.5,77,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
77,0.5795703828334808,0.6560299694538116,100.0,87.5,78,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
78,0.555440679192543,0.6585119068622589,100.0,91.66666666666666,79,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
79,0.5735384076833725,0.6480486194292704,100.0,91.66666666666666,80,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
80,0.568685308098793,0.646007239818573,100.0,91.66666666666666,81,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
81,0.560882106423378,0.6457716822624207,100.0,91.66666666666666,82,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
82,0.5538464486598969,0.6468192438284556,100.0,91.66666666666666,83,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
83,0.5567900538444519,0.6473456025123596,100.0,91.66666666666666,84,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
84,0.5556201785802841,0.6509492993354797,100.0,91.66666666666666,85,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
85,0.5553037822246552,0.6579246918360392,100.0,91.66666666666666,86,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
86,0.5600696206092834,0.6573523978392283,100.0,91.66666666666666,87,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
87,0.5642711669206619,0.6560999055703481,100.0,91.66666666666666,88,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
88,0.6611633598804474,0.6498784224192301,87.5,91.66666666666666,89,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
89,0.5612645298242569,0.6556399166584015,100.0,91.66666666666666,90,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
90,0.5577916353940964,0.6546134054660797,100.0,91.66666666666666,91,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
91,0.5808562636375427,0.6445583899815878,100.0,91.66666666666666,92,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
92,0.6285241842269897,0.647072434425354,93.75,91.66666666666666,93,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
93,0.5554465502500534,0.6507223745187124,100.0,91.66666666666666,94,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
94,0.556477427482605,0.6616020003954569,100.0,91.66666666666666,95,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
95,0.5691391378641129,0.6581172347068787,100.0,91.66666666666666,96,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
96,0.614846482872963,0.6455634931723276,93.75,91.66666666666666,97,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
97,0.6500959247350693,0.6604149639606476,87.5,91.66666666666666,98,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
98,0.5665592551231384,0.669640988111496,100.0,91.66666666666666,99,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
99,0.6227617710828781,0.6695332725842794,93.75,91.66666666666666,100,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
100,0.555464893579483,0.6640455424785614,100.0,91.66666666666666,101,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
101,0.5880342274904251,0.6584830979506174,100.0,91.66666666666666,102,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
102,0.5566348731517792,0.6585479378700256,100.0,91.66666666666666,103,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
103,0.5612121075391769,0.660076638062795,100.0,91.66666666666666,104,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
104,0.5601495057344437,0.6624013384183248,100.0,91.66666666666666,105,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
105,0.5557838976383209,0.6656115353107452,100.0,87.5,106,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
106,0.6210645288228989,0.6614346901575724,93.75,91.66666666666666,107,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
107,0.5608102828264236,0.6690542300542196,100.0,91.66666666666666,108,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
108,0.6195383369922638,0.6612202227115631,93.75,91.66666666666666,109,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
109,0.7032010555267334,0.6515503525733948,93.75,91.66666666666666,110,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
110,0.5537890046834946,0.655749907096227,100.0,91.66666666666666,111,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
111,0.5704252421855927,0.6567118465900421,100.0,91.66666666666666,112,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
112,0.5647052228450775,0.6548558672269186,100.0,91.66666666666666,113,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
113,0.563722237944603,0.6449965437253317,100.0,91.66666666666666,114,0.0001,5e-05,0.9333333333333332,0,"[42, 1, 70, 15, 17, 92, 54, 7, 71, 37, 93, 91, 56, 16, 51, 65]",MobileNet,Random,16,80,0,0
