,train_loss,test_loss,train_acc,test_acc,epoch,lr,weight_decay,params_acc,last_model,current_indices,TaskLearner,ActiveLearn,train_size,pool_size,n
0,3.7520652262369794,3.905094623565674,3.6666666666666665,6.5,1,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
1,3.6859021250406903,3.8671928882598876,16.333333333333332,10.0,2,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
2,3.618413899739583,3.815366115570068,24.333333333333336,16.25,3,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
3,3.5553424326578775,3.7839151191711426,28.999999999999996,19.5,4,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
4,3.510432561238607,3.753984832763672,32.33333333333333,23.25,5,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
5,3.4552475738525392,3.734556016921997,39.0,25.0,6,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
6,3.3870872751871746,3.7048240756988524,43.333333333333336,30.75,7,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
7,3.3369285583496096,3.681147584915161,50.0,32.25,8,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
8,3.2942169952392577,3.6546444416046144,55.00000000000001,37.75,9,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
9,3.2503363291422525,3.6279382514953613,56.666666666666664,37.75,10,0.0002,1e-05,0.5233333333333334,False,"[229, 173, 1519, 343, 551, 1322, 1579, 803, 1516, 116, 1500, 1211, 371, 249, 1230, 457, 294, 1552, 1174, 1069, 227, 93, 1054, 431, 1424, 1426, 498, 863, 622, 39, 246, 880, 647, 1171, 736, 1248, 1391, 4, 1553, 1358, 233, 1531, 845, 185, 639, 669, 1155, 1407, 255, 907, 420, 842, 502, 1468, 573, 1, 670, 250, 1028, 1183, 1548, 785, 1128, 637, 35, 1243, 1064, 1166, 1428, 901, 1158, 186, 351, 1375, 337, 251, 754, 1354, 1275, 1067, 193, 768, 740, 979, 924, 384, 1020, 1148, 1458, 818, 1087, 42, 869, 277, 231, 1525, 62, 626, 1512, 407, 49, 636, 1345, 515, 1065, 1118, 1328, 713, 354, 792, 1278, 593, 501, 1222, 1313, 322, 638, 19, 628, 1111, 376, 1209, 243, 59, 521, 1351, 316, 1470, 273, 458, 55, 284, 1188, 668, 245, 1042, 1276, 1007, 1280, 486, 210, 198, 1198, 1466, 640, 815, 985, 1338, 1033, 707, 78, 363, 560, 1590, 968, 506, 684, 895, 456, 1177, 987, 797, 133, 1059, 159, 1181, 357, 532, 226, 1091, 346, 794, 43, 1179, 1082, 580, 493, 517, 355, 89, 837, 1031, 79, 114, 1299, 690, 897, 877, 497, 942, 330, 1290, 1599, 850, 859, 1202, 617, 157, 64, 1261, 1331, 1486, 1228, 739, 861, 32, 544, 328, 1075, 1542, 1057, 865, 176, 813, 400, 1454, 902, 181, 1011, 1569, 252, 945, 870, 1017, 1545, 67, 1235, 1215, 125, 1382, 708, 203, 658, 367, 1598, 499, 657, 106, 1163, 1182, 680, 1334, 305, 753, 916, 1036, 1241, 960, 1505, 1360, 1250, 605, 172, 651, 957, 281, 1467, 1366, 146, 1244, 570, 721, 879, 1419, 1219, 121, 500, 1346, 697, 630, 679, 1289, 760, 1539, 1178, 586, 433, 712, 18, 1455, 454, 16, 840, 1344, 422, 563, 908, 484, 421, 230, 620, 174, 1433, 340, 1380, 300, 1024, 270, 236, 46]",MobileNet,Uncertain+Random,300,1300,1
