,train_loss,test_loss,train_acc,test_acc,epoch,lr,weight_decay,params_acc,last_model,current_indices,TaskLearner,ActiveLearn,train_size,pool_size,n
0,1.2149481773376465,1.1977996669317548,33.33333333333333,34.21052631578947,1,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
1,1.2098504304885864,1.1927103651197333,33.33333333333333,34.21052631578947,2,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
2,1.2038805484771729,1.1869215839787532,33.33333333333333,34.21052631578947,3,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
3,1.1970164775848389,1.1804566446103548,33.33333333333333,34.21052631578947,4,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
4,1.1892781257629395,1.1733851228889667,33.33333333333333,34.21052631578947,5,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
5,1.180741786956787,1.1658356973999424,33.33333333333333,34.21052631578947,6,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
6,1.171557068824768,1.1580062822291726,33.33333333333333,34.21052631578947,7,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
7,1.1619585752487183,1.1501677302937758,33.33333333333333,34.21052631578947,8,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
8,1.1522691249847412,1.1426545616827513,33.33333333333333,34.21052631578947,9,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
9,1.1428877115249634,1.1358361840248108,33.33333333333333,34.21052631578947,10,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
10,1.1342543363571167,1.1300633800657172,33.33333333333333,34.21052631578947,11,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
11,1.1267865896224976,1.125592716430363,33.33333333333333,31.57894736842105,12,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
12,1.1207942962646484,1.1225049417269857,33.33333333333333,31.57894736842105,13,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
13,1.116389274597168,1.1206595756505664,33.33333333333333,31.57894736842105,14,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
14,1.1134365797042847,1.11972996278813,33.33333333333333,31.57894736842105,15,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
15,1.1115918159484863,1.119308170519377,33.33333333333333,31.57894736842105,16,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
16,1.1104165315628052,1.1190125079531419,33.33333333333333,31.57894736842105,17,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
17,1.1094950437545776,1.1185486253939176,33.33333333333333,31.57894736842105,18,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
18,1.1085025072097778,1.117724829598477,33.33333333333333,31.57894736842105,19,0.01,0.01,0.3333333333333333,False,"[3, 94, 1]",LogReg,Uncertainty,3,109,0
